filename, awake, drowsy
tinh_Nam38_jpg.rf.06c4f0cde54177cdfd7f5a6d9dded30c.jpg, 1, 0
tinh_Si59_jpg.rf.06a3fd409233427feb59b8cf4ccaa35e.jpg, 1, 0
221023-145635_jpg.rf.06f176ef72c01548ec02217996d2ef26.jpg, 1, 0
221024-093427_jpg.rf.0637378f16b277eb43a4f40bba5a55fc.jpg, 1, 0
train_687_jpg.rf.06d41833c49f9a6438370bae268519d3.jpg, 0, 1
train_733_jpg.rf.06cf33913e0904ab68bd4a3345f5fb70.jpg, 1, 0
train_72_jpg.rf.06d4ff1e077f98cb79b13b3262e5fa6b.jpg, 1, 0
tinh_Si4_jpg.rf.06d83d17759151c9e4841da112ca8a09.jpg, 1, 0
221023-093959_jpg.rf.068f8566a4faeb5ec92bcadeaf9a6941.jpg, 0, 1
221023-141238_jpg.rf.06c970d6764888ae747b2f4b8372e6ba.jpg, 0, 1
tinh_Bao5_jpg.rf.06dc7a78b3f051947294f8f0c0a57e2d.jpg, 1, 0
train_597_jpg.rf.0726f48a83fcc6438744c3811778c67e.jpg, 0, 1
Tam48_jpg.rf.07032ebe92a843544481b19423f9c08d.jpg, 0, 1
221023-091311_jpg.rf.072eede2d1b654d9943292539e90ae37.jpg, 1, 0
Bao45_jpg.rf.07109b7443e8893d10c3697dc4d52a93.jpg, 1, 0
train_1054_jpg.rf.070c05e85a1dbc2779778e5a5acd626c.jpg, 0, 1
train_7320_jpg.rf.0746c15e506c22b6de9efdf473834ba2.jpg, 0, 1
221023-141451_jpg.rf.0785d514e417e35a18c0ac88c016dbed.jpg, 1, 0
train_359_jpg.rf.0744d3f966ee77143267fb674f3245f7.jpg, 0, 1
Bao18_jpg.rf.077298f86287a85f0b1e1ceda82651e7.jpg, 0, 1
221023-141957_jpg.rf.0783fbfb2372163079da81e14fad700b.jpg, 0, 1
221024-094949_jpg.rf.075d19c67ec8e53b2cc0e4a949e85c11.jpg, 0, 1
GOPR0492_MP4-15_jpg.rf.07b46f3cdfc3caed33e75251ac15b894.jpg, 1, 0
train_750_jpg.rf.079c0e51ec035c1f521b7bc0be1691c1.jpg, 1, 0
train_502_jpg.rf.0792ec28e62860f3b29e15d6eba04d18.jpg, 0, 1
221023-091426_jpg.rf.0793651d3f36c2e196ed4c755b693f12.jpg, 0, 1
Si23_jpg.rf.07af9b15cfc114f063b2448424f33cfc.jpg, 0, 1
Si21_jpg.rf.07a3ae67f1141a778106be143a59710f.jpg, 0, 1
221023-094155_jpg.rf.07e14ad9c9676bb5ca804a0e68a3da69.jpg, 0, 1
train_622_jpg.rf.07c0b61b0246f02f56bd5793e863a56a.jpg, 1, 0
221023-145111_jpg.rf.07b06d76f37c2ab99a70c331be1ada60.jpg, 0, 1
train_263_jpg.rf.07b14954e5f0c433653081a271b9af73.jpg, 0, 1
train_397_jpg.rf.07d259ebfe00294aea4b4b05adef1c2f.jpg, 0, 1
Long44_jpg.rf.073faca559edc1236d4eadb6924c611d.jpg, 0, 1
train_785_jpg.rf.081fcde28f8b813b9e49086e9dfb13d9.jpg, 1, 0
221023-145501_jpg.rf.07fcf41a297cc0a5d620775e649bf53d.jpg, 0, 1
Nam19_jpg.rf.07fe30bd61d7ac0e8827ab944a7fe5aa.jpg, 0, 1
train_937_jpg.rf.0821d4dd7866d8edd891bd3b1cb50e94.jpg, 1, 0
train_1323_jpg.rf.083d71d98a34e2b7f86cc7bb415781bf.jpg, 1, 0
tinh_Nguyen46_jpg.rf.0837d6463047ccdfc3a87a5519d786ac.jpg, 1, 0
train_350_jpg.rf.07fcc25b9c0405d7cbfeaa0656a9cf42.jpg, 0, 1
train_1415_jpg.rf.07ff0763a490be8744e838c1e5a9680e.jpg, 0, 1
221024-094418_jpg.rf.087b2b0c22e4c2e8ab69f4cc4c8fc543.jpg, 1, 0
train_634_jpg.rf.0888363d45642779ae3c29af68b7ee53.jpg, 1, 0
221023-142114_jpg.rf.0830862fbaef4f0f0576246b653976d0.jpg, 0, 1
GOPR0492_MP4-240_jpg.rf.07c823293504bd65f35c570683834f6e.jpg, 0, 1
GOPR0492_MP4-115_jpg.rf.08a1b683f5fab606dbc62c39d3a8e100.jpg, 0, 1
train_401_jpg.rf.07e9b5b65f80b1ed6ff8f3692fdfc903.jpg, 0, 1
train_1405_jpg.rf.089f9098d65382454c51a5a5d86fa330.jpg, 0, 1
train_1007_jpg.rf.086b40dd13dffbe1a00c688fd8d2c759.jpg, 1, 0
tinh_Si80_jpg.rf.08c65aeb46751f487fef83e525bee611.jpg, 1, 0
GOPR0492_MP4-333_jpg.rf.0859bffc0c69b6e05b7c803fddf8259f.jpg, 1, 0
221023-142833_jpg.rf.07d3be35ddadfd358a4f186af9cca4ef.jpg, 0, 1
train_654_jpg.rf.08b22ca1d3ba02ff23ff922440658eeb.jpg, 0, 1
tinh_Phong40_jpg.rf.08f5419cff9ca144ce415fdd73231333.jpg, 1, 0
train_110_jpg.rf.08fe77494f74faa718f7ccb1d2fe722b.jpg, 0, 1
GOPR0492_MP4-152_jpg.rf.08b892d415d56cff9f324e204e87f03a.jpg, 0, 1
train_5_jpg.rf.08dbc599b09c9bdc8f30643aa34afa46.jpg, 0, 1
221023-142820_jpg.rf.08cd99ce0de76d402b2e88839a0e02aa.jpg, 0, 1
tinh_Bao5_jpg.rf.08e83e76b9efacf1749c34c30d8e89bb.jpg, 1, 0
tinh_Si58_jpg.rf.08edb1a647ecfd0c08fcb32f9e2d8323.jpg, 1, 0
221023-143325_jpg.rf.08e88e43d34639f0c290c39f937c5ecc.jpg, 0, 1
Nguyen12_jpg.rf.08f7b79654702440c7b62b1670187bfd.jpg, 0, 1
221023-142021_jpg.rf.07f93b7fa523e9e3019e9bffa21d0a42.jpg, 0, 1
train_1274_jpg.rf.08a89aa3146f42f3129f9e46aa8c6860.jpg, 1, 0
train_1282_jpg.rf.091e64be270a40a83b1e53cf47f0279f.jpg, 0, 1
221023-093210_jpg.rf.08f93f89a8f50622f3d86fc60030b449.jpg, 0, 1
train_879_jpg.rf.0900c834002a04a5bba33b7a542bed09.jpg, 0, 1
train_1108_jpg.rf.0909293a9950df184cc0f447a41d55f7.jpg, 1, 0
tinh_Si7_jpg.rf.35d27625a3382fcc24ebdcdb6433a161.jpg, 1, 0
train_120_jpg.rf.356d732b42b661c8880c85c06eed8834.jpg, 0, 1
221023-145133_jpg.rf.3583a52fc57a50d0ea20cbb9d4d6656b.jpg, 0, 1
221023-143419_jpg.rf.35c7ccb77d23e6f48b1479afb4f94dde.jpg, 0, 1
221023-145345_jpg.rf.35c0507dbd9baed77c9811d63165e536.jpg, 1, 0
train_644_jpg.rf.35723974a190a102fa4f09a1c9bb2f0f.jpg, 1, 0
tinh_Bao34_jpg.rf.35a2f8447f68bf1653cc410f26abb960.jpg, 0, 1
221023-141553-Copy_jpg.rf.357bfef364114331380032d301d2cf0a.jpg, 0, 1
tinh_Si22_jpg.rf.35a521f687cf1e14a0def83f43ee99f9.jpg, 1, 0
221023-140445_jpg.rf.358d5dea640c191f85c8f5a9ae2217f4.jpg, 0, 1
GOPR0492_MP4-59_jpg.rf.357d83ba8174dde81caff5f003ad0627.jpg, 0, 1
train_1249_jpg.rf.35d98fa96ef453784b60ccf16b963b8b.jpg, 0, 1
GOPR0492_MP4-257_jpg.rf.35ddc8341d2140e8bb00b721f93323c0.jpg, 0, 1
train_204_jpg.rf.35ea4fb135c3604398198a070a76410c.jpg, 0, 1
train_701_jpg.rf.35fd875724cd66f54a98c714dbed4b3e.jpg, 1, 0
GOPR0492_MP4-500_jpg.rf.3609c68149e2c97f59a45c8722b2ef9d.jpg, 1, 0
221024-093054_jpg.rf.35dfb843339b4df0551335c71de27b9d.jpg, 0, 1
221024-093127_jpg.rf.3619ff1439daba774c409aebea7a2c3f.jpg, 0, 1
Tam37_jpg.rf.35f2e30b6af4f9edf0d05945a70274d2.jpg, 0, 1
221023-145052_jpg.rf.36225d2ac6403c69325d7f3f56af80d4.jpg, 0, 1
221023-144724_jpg.rf.3627db49ecd0266714cbefe7a31a405c.jpg, 0, 1
GOPR0492_MP4-229_jpg.rf.361ba8005b857cb194eb72336d46c893.jpg, 0, 1
Bao10_jpg.rf.360f59dbaa8369ec2afd4c24acecbdc2.jpg, 1, 0
train_674_jpg.rf.36e06a712f5c70c8ba934dbe5aa33f48.jpg, 0, 1
train_7339_jpg.rf.3624de436e80a7801fd6cb84993bac76.jpg, 1, 0
221023-143538_jpg.rf.3647181167807c6ae350789127a8904a.jpg, 0, 1
Tam26_jpg.rf.365a76854584e0568bd51d82c6c83434.jpg, 0, 1
221023-091718_jpg.rf.36808362197e1a031dc5de8c1f700947.jpg, 1, 0
Nguyen12_jpg.rf.366c4061ce498064be1e9eecccdfdfd3.jpg, 0, 1
GOPR0492_MP4-13_jpg.rf.36bd2f7dbb81b93c80bcdf57ca055b08.jpg, 1, 0
test_342_jpg.rf.36ca127eea99a61f15b6bac9882daf6f.jpg, 1, 0
GOPR0492_MP4-390_jpg.rf.365f4a42a55d8ab4bd3764c984395a3f.jpg, 1, 0
221024-095209_jpg.rf.36d91d0bef4122d3ad1fe690a491b564.jpg, 0, 1
221023-091813_jpg.rf.362e396e1e0db7460241de2848e97b62.jpg, 1, 0
GOPR0492_MP4-336_jpg.rf.36c45306569eb43650cb88f5fbc6e0a8.jpg, 1, 0
train_1148_jpg.rf.36cc156155ab564c4b092f829a8d33e9.jpg, 0, 1
train_533_jpg.rf.36ee8cfd8eeed7f7153cf9ba4598dec6.jpg, 0, 1
train_465_jpg.rf.36fb571552d2e7c3ac80c529fd674a8e.jpg, 0, 1
GOPR0492_MP4-310_jpg.rf.369501b4c6d14f86561ea725a8bca282.jpg, 0, 1
train_944_jpg.rf.36edacc6b835cb1752587c139ff1f12a.jpg, 1, 0
221023-145608_jpg.rf.374e61ff5dcd2052ccccecae57533e5e.jpg, 1, 0
train_865_jpg.rf.36a43911bb8ee9a197aa916e7185944b.jpg, 1, 0
GOPR0492_MP4-375_jpg.rf.3718c252882c1f073f815f0b346941fb.jpg, 1, 0
train_217_jpg.rf.374eacff2c4da11339a9cceab7cee40a.jpg, 1, 0
train_1241_jpg.rf.36da28704695f11be674fc2e106ef34a.jpg, 0, 1
train_174_jpg.rf.371d84dcdaec13db813692eede9b8830.jpg, 0, 1
221024-093531_jpg.rf.373434e923a42dcf35a14e192f272344.jpg, 1, 0
GOPR0492_MP4-206_jpg.rf.3731957f504584c0217671bf8d353aa1.jpg, 1, 0
tinh_Si74_jpg.rf.36e94b2d0d8c625baba2ce22c2c3da36.jpg, 1, 0
GOPR0492_MP4-10_jpg.rf.3757db186e742edc811f6ffeac79b46b.jpg, 1, 0
221023-093359_jpg.rf.37602ca2ff7a8dfe16883dd4de2318bf.jpg, 0, 1
train_7285_jpg.rf.37a313970d97cf8e1aca8711971ce644.jpg, 1, 0
train_929_jpg.rf.3760e63e5b1608ed9c230e0a0fa5e370.jpg, 1, 0
train_601_jpg.rf.37731780977113cdd5df4b723a111b46.jpg, 1, 0
221023-143523_jpg.rf.37b1627b19f0db83bcb462a26591ce4a.jpg, 0, 1
tinh_Si63_jpg.rf.376286aa454208618ef78b1e602223be.jpg, 1, 0
GOPR0492_MP4-276_jpg.rf.37949c3f66876400e524d2a5b9b51ac3.jpg, 0, 1
train_799_jpg.rf.3703e43edc82beb044e703eba7e949a0.jpg, 1, 0
train_1056_jpg.rf.37e27333b0d6b4229b86e2ed1b3b1544.jpg, 0, 1
GOPR0492_MP4-514_jpg.rf.3818e76baef23bc42d9f3df4dc008dc7.jpg, 0, 1
221023-145459_jpg.rf.38302d15b5bbff570440a1da4000c702.jpg, 0, 1
train_1269_jpg.rf.380fcc6031984ffd738295392147aa05.jpg, 1, 0
Si44_jpg.rf.37e44c0bf4e5271b6652014589aa6deb.jpg, 0, 1
GOPR0492_MP4-149_jpg.rf.377db13e563a35b6b3f8f1be7133a6d9.jpg, 0, 1
train_1379_jpg.rf.3773d4c5c57d4d7c5c6cba394b51acc4.jpg, 0, 1
Si9_jpg.rf.37b4c5e41acb5277b81a5c207a0fa5cc.jpg, 0, 1
train_928_jpg.rf.3809dfa24ec6a563da393499ffc0612e.jpg, 1, 0
221023-143853_jpg.rf.3815437815dd9b277b99cae86bc88e0a.jpg, 0, 1
GOPR0492_MP4-98_jpg.rf.37ba33dc9432c091f8c340627296d264.jpg, 0, 1
221024-092948_jpg.rf.3859935425cc2d79b3360491ed576a83.jpg, 0, 1
221023-145736_jpg.rf.377e86effc4981a4e1041c91a8a4dc50.jpg, 0, 1
221023-093114_jpg.rf.381dcffa9f0259bb1ec3164202f16735.jpg, 0, 1
Nam25_jpg.rf.380beeb4d9894b47c59b5f1133b98d54.jpg, 0, 1
GOPR0492_MP4-36_jpg.rf.38495c8aa39b4d8dc9238893bdc9fa21.jpg, 1, 0
